Year,Value,Source,Notes,ISO3,Country,Item
2006,6.05051383177108,733,"6432,6495",DMA,Dominica,Hotels and restaurants
2006,87.3558946404612,733,"6432,6495",LCA,Saint Lucia,Hotels and restaurants
2006,33574.5653029447,733,"6432,6495",DOM,Dominican Republic,Total value added
2006,22.1301596685072,733,"6432,6495",GRD,Grenada,"Electricity, gas and water supply"
2006,10205.494720046,733,"6432,6495",CUB,Cuba,"Wholesale and retail trade, and repair of goods"
2006,43.5234693072468,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Construction
2006,1166.53887845209,733,"6432,6495",BLZ,Belize,Gross domestic product (GDP)
2006,126.101869274986,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Financial intermediation, real estate, renting and business activities"
2006,190.601306487105,733,"6432,6495",SUR,Suriname,"Financial intermediation, real estate, renting and business activities"
2006,575.136679830896,733,"6432,6495",KNA,Saint Kitts and Nevis,Gross domestic product (GDP)
2006,2.70280489846871,733,"6432,6495",KNA,Saint Kitts and Nevis,Fishing
2006,50.8365671641791,733,"6432,6495",BLZ,Belize,Transport and supporting and auxiliary activities
2006,127.449774788228,733,"6432,6495",ATG,Antigua and Barbuda,Hotels and restaurants
2006,649.228722198434,733,"6432,6495",JAM,Jamaica,"Agriculture, hunting and forestry"
2006,1777.15119581735,733,"6432,6495",JAM,Jamaica,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,138.640486147412,733,"6432,6495",BLZ,Belize,"Agriculture, hunting, forestry and fishing"
2006,97.1047367262111,733,"6495,6432",BHS,Bahamas,Mining and quarrying
2006,507.666104339488,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Total value added
2006,535.685626276663,733,"6432,6495",JAM,Jamaica,Post and telecommunications
2006,946.631845826724,733,"6432,6495",TTO,Trinidad and Tobago,"Transport, storage and communications"
2006,15.3347707223456,733,"6432,6495",DMA,Dominica,Manufacturing
2006,50.9226178535607,733,"6432,6495",BLZ,Belize,Financial intermediation services indirectly measured (FISIM)
2006,7900.17711502624,733,"6432,6495",BHS,Bahamas,Gross domestic product (GDP)
2006,808.068056037325,733,"6432,6495",JAM,Jamaica,Construction
2006,153.275980225715,733,"6432,6495",LCA,Saint Lucia,"Transport, storage and communications"
2006,2426.54444781597,733,"6432,6495",DOM,Dominican Republic,Construction
2006,112.465072660197,733,"6432,6495",BHS,Bahamas,Fishing
2006,4.86206896551724,733,"6432,6495",BLZ,Belize,Mining and quarrying
2006,49.155,733,"6432,6495",BLZ,Belize,"Electricity, gas and water supply"
2006,174.510003257774,733,"6432,6495",SUR,Suriname,"Transport, storage and communications"
2006,327.985289610087,733,"6432,6495",BHS,Bahamas,Post and telecommunications
2006,102.919052387856,733,"6432,6495",GUY,Guyana,Mining and quarrying
2006,112.36129210381,733,"6432,6495",BLZ,Belize,Manufacturing
2006,162.156127495848,733,"6432,6495",GUY,Guyana,"Transport, storage and communications"
2006,83.7014606573973,733,"6432,6495",KNA,Saint Kitts and Nevis,Taxes on products less subsidies on products
2006,0.149,733,"6432,6495",DMA,Dominica,Statistical discrepancy of GDP by economic activity
2006,153.848489441788,733,"6432,6495",GUY,Guyana,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,96.4047457290223,733,"6432,6495",LCA,Saint Lucia,Transport and supporting and auxiliary activities
2006,54.8422889604178,733,"6432,6495",ATG,Antigua and Barbuda,Post and telecommunications
2006,366.302099163738,733,"6432,6495",BHS,Bahamas,Financial intermediation services indirectly measured (FISIM)
2006,300.5206,733,"6432,6495",SUR,Suriname,Statistical discrepancy of GDP by economic activity
2006,88.7335429548881,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,850.457425756593,733,"6432,6495",JAM,Jamaica,Manufacturing
2006,529.642149540073,733,"6432,6495",SUR,Suriname,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,210.8472306143,733,"6432,6495",BRB,Barbados,Construction
2006,1866.35173088017,733,"6432,6495",TTO,Trinidad and Tobago,"Financial intermediation, real estate, renting and business activities"
2006,20.9181580370166,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Electricity, gas and water supply"
2006,187.311620603015,733,"6432,6495",BLZ,Belize,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,836.044935238045,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, and repair of goods"
2006,638.433648545834,733,"6432,6495",JAM,Jamaica,Transport and supporting and auxiliary activities
2006,56.7479670243951,733,"6432,6495",LCA,Saint Lucia,Post and telecommunications
2006,9.34889262359591,733,"6432,6495",KNA,Saint Kitts and Nevis,Financial intermediation services indirectly measured (FISIM)
2006,3302.45976993059,733,"6432,6495",CUB,Cuba,Construction
2006,318.848068498606,733,"6495,6432",CUB,Cuba,Mining and quarrying
2006,26.909425701432,733,"6432,6495",GRD,Grenada,"Agriculture, hunting, forestry and fishing"
2006,-116.5833,733,"6432,6495",TTO,Trinidad and Tobago,Statistical discrepancy of GDP by economic activity
2006,16305.4105952263,733,"6432,6495",CUB,Cuba,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,1667.24321294424,733,"6432,6495",TTO,Trinidad and Tobago,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,3.3663405799907,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting and forestry"
2006,593.16446063167,733,"6432,6495",BHS,Bahamas,Taxes on products less subsidies on products
2006,93.6986478522202,733,"6432,6495",GRD,Grenada,Taxes on products less subsidies on products
2006,49.5793154028661,733,"6432,6495",JAM,Jamaica,Fishing
2006,40.7338256510562,733,"6432,6495",DMA,Dominica,"Agriculture, hunting and forestry"
2006,2502.47396968016,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
2006,2261.20590415011,733,"6432,6495",CUB,Cuba,"Financial intermediation, real estate, renting and business activities"
2006,19.6593482091515,733,"6432,6495",DMA,Dominica,Post and telecommunications
2006,372.623076923077,733,"6432,6495",BRB,Barbados,"Transport, storage and communications"
2006,35.4355186861523,733,"6432,6495",DMA,Dominica,"Wholesale and retail trade, and repair of goods"
2006,94.1410504256149,733,"6432,6495",KNA,Saint Kitts and Nevis,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,4079.26965770757,733,"6432,6495",DOM,Dominican Republic,Hotels and restaurants
2006,93.4205512098653,733,"6432,6495",KNA,Saint Kitts and Nevis,Construction
2006,20.8322,733,"6432,6495",CUB,Cuba,Statistical discrepancy of GDP by economic activity
2006,3.87988003899665,733,"6495,6432",DMA,Dominica,Mining and quarrying
2006,203.832045111813,733,"6432,6495",LCA,Saint Lucia,"Financial intermediation, real estate, renting and business activities"
2006,5.59219320765311,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Financial intermediation services indirectly measured (FISIM)
2006,81.4565870952473,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,536.032714531875,733,"6495,6432",TTO,Trinidad and Tobago,Financial intermediation services indirectly measured (FISIM)
2006,1382.91353406679,733,"6432,6495",GUY,Guyana,Gross domestic product (GDP)
2006,101.599383386664,733,"6432,6495",SUR,Suriname,Construction
2006,0.297,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Statistical discrepancy of GDP by economic activity
2006,28.2604540904475,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Manufacturing
2006,470.008453254496,733,"6432,6495",JAM,Jamaica,Financial intermediation services indirectly measured (FISIM)
2006,5594.13118167645,733,"6432,6495",DOM,Dominican Republic,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,19.1968078599443,733,"6432,6495",DMA,Dominica,Financial intermediation services indirectly measured (FISIM)
2006,28.2869884953604,733,"6432,6495",DMA,Dominica,Transport and supporting and auxiliary activities
2006,823.903953936611,733,"6432,6495",DOM,Dominican Republic,"Electricity, gas and water supply"
2006,1174.19477133831,733,"6432,6495",JAM,Jamaica,"Transport, storage and communications"
2006,980.217113393966,733,"6495,6432",DOM,Dominican Republic,Post and telecommunications
2006,145.087437559,733,"6495,6432",KNA,Saint Kitts and Nevis,"Financial intermediation, real estate, renting and business activities"
2006,285.653077864757,733,"6495,6432",ATG,Antigua and Barbuda,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,124.720157596673,733,"6432,6495",GUY,Guyana,Construction
2006,105.248130841122,733,"6432,6495",BLZ,Belize,"Agriculture, hunting and forestry"
2006,14.5482003854754,733,"6432,6495",DMA,Dominica,Construction
2006,137.126530195257,733,"6495,6432",ATG,Antigua and Barbuda,"Transport, storage and communications"
2006,5.90979315165274,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting, forestry and fishing"
2006,57.1608610567515,733,"6432,6495",BRB,Barbados,"Agriculture, hunting, forestry and fishing"
2006,124.358691893075,733,"6432,6495",LCA,Saint Lucia,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,310.709175676256,733,"6432,6495",DMA,Dominica,Total value added
2006,84.9602052856722,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Taxes on products less subsidies on products
2006,37.0903572118101,733,"6495,6432",SUR,Suriname,"Electricity, gas and water supply"
2006,558.1306,733,"6432,6495",BRB,Barbados,Statistical discrepancy of GDP by economic activity
2006,144.323594807482,733,"6432,6495",GRD,Grenada,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,40.3498611111111,733,"6432,6495",BLZ,Belize,Construction
2006,10120.1949231011,733,"6432,6495",JAM,Jamaica,Total value added
2006,973.370477854896,733,"6432,6495",ATG,Antigua and Barbuda,Total value added
2006,58.3907656435029,733,"6432,6495",DMA,Dominica,"Financial intermediation, real estate, renting and business activities"
2006,2151.35754886424,733,"6432,6495",CUB,Cuba,Hotels and restaurants
2006,217.184773612463,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,2126.02909171477,733,"6432,6495",BHS,Bahamas,"Financial intermediation, real estate, renting and business activities"
2006,1254.78896519985,733,"6432,6495",GUY,Guyana,Total value added
2006,6198.93856997983,733,"6432,6495",CUB,Cuba,Manufacturing
2006,179.01715158221,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
2006,701.731031267011,733,"6432,6495",TTO,Trinidad and Tobago,Taxes on products less subsidies on products
2006,81.7669749010846,733,"6495,6432",ATG,Antigua and Barbuda,Transport and supporting and auxiliary activities
2006,3.97014703703704,733,"6432,6495",GRD,Grenada,Mining and quarrying
2006,12343.9351370619,733,"6432,6495",CUB,Cuba,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,47154.3577773131,733,"6432,6495",CUB,Cuba,Total value added
2006,1.41214615990999,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Mining and quarrying
2006,23.116947282851,733,"6432,6495",KNA,Saint Kitts and Nevis,Post and telecommunications
2006,15.7677642161838,733,"6432,6495",LCA,Saint Lucia,Financial intermediation services indirectly measured (FISIM)
2006,492.464260682086,733,"6432,6495",SUR,Suriname,Manufacturing
2006,37.6779927170071,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting and forestry"
2006,372.493061301102,733,"6432,6495",DMA,Dominica,Gross domestic product (GDP)
2006,11.6026540185458,733,"6432,6495",ATG,Antigua and Barbuda,Fishing
2006,592.923324841001,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Gross domestic product (GDP)
2006,578.605050622246,733,"6432,6495",CUB,Cuba,"Electricity, gas and water supply"
2006,4096.55638230268,733,"6432,6495",CUB,Cuba,"Transport, storage and communications"
2006,61.6349077795394,733,"6432,6495",DMA,Dominica,Taxes on products less subsidies on products
2006,22.8767090955886,733,"6432,6495",KNA,Saint Kitts and Nevis,Transport and supporting and auxiliary activities
2006,77.8917877407831,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,2495.27402021403,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,35.6213315217391,733,"6432,6495",BLZ,Belize,Fishing
2006,3335.43733579587,733,"6432,6495",DOM,Dominican Republic,Taxes on products less subsidies on products
2006,19.6274521629841,733,"6432,6495",GRD,Grenada,Manufacturing
2006,955.027048702246,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2006,-2.4481,733,"6432,6495",BLZ,Belize,Statistical discrepancy of GDP by economic activity
2006,7310.31932377215,733,"6432,6495",BHS,Bahamas,Total value added
2006,18285.2358305907,733,"6432,6495",TTO,Trinidad and Tobago,Gross domestic product (GDP)
2006,1091.99102672279,733,"6432,6495",BHS,Bahamas,Hotels and restaurants
2006,45.6786261914261,733,"6432,6495",KNA,Saint Kitts and Nevis,"Transport, storage and communications"
2006,178.819374452891,733,"6432,6495",SUR,Suriname,Mining and quarrying
2006,266.254113924051,733,"6432,6495",BRB,Barbados,Manufacturing
2006,146.546848637063,733,"6432,6495",LCA,Saint Lucia,Taxes on products less subsidies on products
2006,502.70201873386,733,"6432,6495",BRB,Barbados,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,162.648,733,"6495,6432",BLZ,Belize,Taxes on products less subsidies on products
2006,25.2142652926367,733,"6432,6495",GRD,Grenada,Hotels and restaurants
2006,667.60636793198,733,"6495,6432",GRD,Grenada,Gross domestic product (GDP)
2006,638.319069419336,733,"6432,6495",BHS,Bahamas,Construction
2006,505.902481503462,733,"6432,6495",JAM,Jamaica,Hotels and restaurants
2006,164.613016695014,733,"6495,6432",BHS,Bahamas,"Electricity, gas and water supply"
2006,31.20731428389,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
2006,3.1386,733,"6432,6495",ATG,Antigua and Barbuda,Statistical discrepancy of GDP by economic activity
2006,2198.3754865357,733,"6432,6495",SUR,Suriname,Total value added
2006,1644.5112597562,733,"6432,6495",CUB,Cuba,"Agriculture, hunting and forestry"
2006,12.7876473606826,733,"6495,6432",ATG,Antigua and Barbuda,Mining and quarrying
2006,11562.1139027626,733,"6432,6495",JAM,Jamaica,Gross domestic product (GDP)
2006,298.526792521676,733,"6432,6495",GUY,Guyana,"Agriculture, hunting, forestry and fishing"
2006,3905.8823747807,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
2006,2.24061922894182,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
2006,2502.47396968016,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting and forestry"
2006,1989.17242635843,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, and repair of goods"
2006,78.3092897274644,733,"6432,6495",GRD,Grenada,Construction
2006,154.277743392353,733,"6495,6432",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
2006,4113.56929347826,733,"6432,6495",BRB,Barbados,Gross domestic product (GDP)
2006,39.3897414151749,733,"6432,6495",KNA,Saint Kitts and Nevis,Hotels and restaurants
2006,1003.68646609163,733,"6432,6495",LCA,Saint Lucia,Gross domestic product (GDP)
2006,1006.33895112847,733,"6432,6495",BLZ,Belize,Total value added
2006,250.360657224528,733,"6432,6495",SUR,Suriname,"Agriculture, hunting, forestry and fishing"
2006,47.914478124372,733,"6432,6495",DMA,Dominica,"Transport, storage and communications"
2006,128.307129798903,733,"6432,6495",BLZ,Belize,"Transport, storage and communications"
2006,1091.86943241496,733,"6432,6495",BRB,Barbados,"Financial intermediation, real estate, renting and business activities"
2006,44.931143844408,733,"6432,6495",GUY,Guyana,Fishing
2006,-3.3067,733,"6432,6495",BHS,Bahamas,Statistical discrepancy of GDP by economic activity
2006,241.576026972829,733,"6432,6495",GUY,Guyana,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2006,28.9685298968197,733,"6495,6432",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
2006,1748.39829954079,733,"6432,6495",CUB,Cuba,"Agriculture, hunting, forestry and fishing"
2006,38.5097790720599,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, and repair of goods"
2006,43.3591021353369,733,"6432,6495",LCA,Saint Lucia,Manufacturing
2006,405.887979278711,733,"6432,6495",JAM,Jamaica,Mining and quarrying
2007,31.8193681035148,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting and forestry"
2007,192.650595734091,733,"6495,6432",ATG,Antigua and Barbuda,Taxes on products less subsidies on products
2007,2063.78190718156,733,"6432,6495",CUB,Cuba,"Agriculture, hunting, forestry and fishing"
2007,2016.20109087054,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, and repair of goods"
2007,-0.4941,733,"6432,6495",BHS,Bahamas,Statistical discrepancy of GDP by economic activity
2007,2533.38625046601,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting and forestry"
2007,46.3729390260662,733,"6432,6495",GUY,Guyana,Fishing
2007,1113.1981533721,733,"6432,6495",BRB,Barbados,"Financial intermediation, real estate, renting and business activities"
2007,257.400418162756,733,"6432,6495",GUY,Guyana,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,146.329067641682,733,"6432,6495",BLZ,Belize,"Transport, storage and communications"
2007,263.953470684951,733,"6432,6495",SUR,Suriname,"Agriculture, hunting, forestry and fishing"
2007,1017.43259780105,733,"6432,6495",BLZ,Belize,Total value added
2007,394.141648844147,733,"6432,6495",JAM,Jamaica,Mining and quarrying
2007,1017.43664252586,733,"6432,6495",LCA,Saint Lucia,Gross domestic product (GDP)
2007,51.9107365058134,733,"6432,6495",DMA,Dominica,"Transport, storage and communications"
2007,4182.30502717391,733,"6432,6495",BRB,Barbados,Gross domestic product (GDP)
2007,74.0928536417553,733,"6432,6495",GRD,Grenada,Construction
2007,41.4496812186713,733,"6432,6495",DMA,Dominica,"Wholesale and retail trade, and repair of goods"
2007,34.8797392194581,733,"6432,6495",KNA,Saint Kitts and Nevis,Hotels and restaurants
2007,300.200623435957,733,"6432,6495",GUY,Guyana,"Agriculture, hunting, forestry and fishing"
2007,34.6319578765311,733,"6432,6495",VCT,Saint Vincent and the Grenadines,"Agriculture, hunting, forestry and fishing"
2007,11727.8558097784,733,"6432,6495",JAM,Jamaica,Gross domestic product (GDP)
2007,4395.41654057366,733,"6432,6495",DOM,Dominican Republic,"Transport, storage and communications"
2007,19.9724155376634,733,"6432,6495",GRD,Grenada,Manufacturing
2007,508.098791408103,733,"6432,6495",JAM,Jamaica,Hotels and restaurants
2007,3.905,733,"6432,6495",ATG,Antigua and Barbuda,Statistical discrepancy of GDP by economic activity
2007,708.48692349464,733,"6432,6495",GRD,Grenada,Gross domestic product (GDP)
2007,416.598163335703,733,"6432,6495",BHS,Bahamas,Construction
2007,2.80697865064476,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Fishing
2007,50753.0524669333,733,"6432,6495",CUB,Cuba,Total value added
2007,549.429421394101,733,"6432,6495",BRB,Barbados,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,146.04466076951,733,"6432,6495",LCA,Saint Lucia,Taxes on products less subsidies on products
2007,25.8207686804712,733,"6432,6495",GRD,Grenada,Hotels and restaurants
2007,199.715891390872,733,"6432,6495",SUR,Suriname,Mining and quarrying
2007,178.764842105263,733,"6432,6495",BLZ,Belize,Taxes on products less subsidies on products
2007,1966.41032121334,733,"6432,6495",CUB,Cuba,"Agriculture, hunting and forestry"
2007,1286.36229509679,733,"6432,6495",BHS,Bahamas,Hotels and restaurants
2007,10255.3646622011,733,"6432,6495",JAM,Jamaica,Total value added
2007,71.5576791449948,733,"6432,6495",DMA,Dominica,Taxes on products less subsidies on products
2007,263.286313291139,733,"6432,6495",BRB,Barbados,Manufacturing
2007,944.496427529892,733,"6432,6495",BRB,Barbados,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,170.680865231403,733,"6432,6495",BHS,Bahamas,"Electricity, gas and water supply"
2007,7412.39344034551,733,"6432,6495",BHS,Bahamas,Total value added
2007,15.3194633152174,733,"6432,6495",BLZ,Belize,Fishing
2007,2312.32714316498,733,"6432,6495",SUR,Suriname,Total value added
2007,4279.10755455626,733,"6432,6495",DOM,Dominican Republic,Taxes on products less subsidies on products
2007,49.5407732949993,733,"6432,6495",KNA,Saint Kitts and Nevis,"Transport, storage and communications"
2007,-15.5392,733,"6432,6495",BLZ,Belize,Statistical discrepancy of GDP by economic activity
2007,19102.7626079794,733,"6432,6495",TTO,Trinidad and Tobago,Gross domestic product (GDP)
2007,2524.47529682112,733,"6432,6495",JAM,Jamaica,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,72.0931906451393,733,"6432,6495",KNA,Saint Kitts and Nevis,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,612.479289149174,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Gross domestic product (GDP)
2007,24.7696832904326,733,"6432,6495",KNA,Saint Kitts and Nevis,Transport and supporting and auxiliary activities
2007,394.664345623393,733,"6432,6495",DMA,Dominica,Gross domestic product (GDP)
2007,11.6164195320426,733,"6432,6495",ATG,Antigua and Barbuda,Fishing
2007,19.8491584906871,733,"6432,6495",LCA,Saint Lucia,Financial intermediation services indirectly measured (FISIM)
2007,502.011225347975,733,"6432,6495",SUR,Suriname,Manufacturing
2007,222.374561830574,733,"6432,6495",BLZ,Belize,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,40.753884148222,733,"6432,6495",BHS,Bahamas,"Agriculture, hunting and forestry"
2007,25.1211277253349,733,"6432,6495",KNA,Saint Kitts and Nevis,Post and telecommunications
2007,8014.45493204387,733,"6432,6495",BHS,Bahamas,Gross domestic product (GDP)
2007,322.828176982345,733,"6432,6495",DMA,Dominica,Total value added
2007,1.606542436767,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Mining and quarrying
2007,193.422046184021,733,"6432,6495",ATG,Antigua and Barbuda,"Financial intermediation, real estate, renting and business activities"
2007,624.186323809168,733,"6495,6432",CUB,Cuba,"Electricity, gas and water supply"
2007,495.682322834646,733,"6432,6495",BRB,Barbados,Hotels and restaurants
2007,2255.96052826202,733,"6432,6495",CUB,Cuba,Hotels and restaurants
2007,61.931491640149,733,"6432,6495",DMA,Dominica,"Financial intermediation, real estate, renting and business activities"
2007,748.250271180471,733,"6432,6495",TTO,Trinidad and Tobago,Taxes on products less subsidies on products
2007,88.9258179617409,733,"6432,6495",ATG,Antigua and Barbuda,Transport and supporting and auxiliary activities
2007,142.318685668935,733,"6432,6495",ATG,Antigua and Barbuda,"Transport, storage and communications"
2007,3.89667481481481,733,"6432,6495",GRD,Grenada,Mining and quarrying
2007,2370.69835788559,733,"6432,6495",BHS,Bahamas,"Financial intermediation, real estate, renting and business activities"
2007,4358.75727218326,733,"6432,6495",CUB,Cuba,"Transport, storage and communications"
2007,1041.64412101086,733,"6432,6495",ATG,Antigua and Barbuda,Total value added
2007,164.921339734381,733,"6432,6495",GRD,Grenada,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,479.287282752273,733,"6432,6495",JAM,Jamaica,Financial intermediation services indirectly measured (FISIM)
2007,39.0925,733,"6432,6495",BLZ,Belize,Construction
2007,547.9481,733,"6432,6495",BRB,Barbados,Statistical discrepancy of GDP by economic activity
2007,38.7762825396197,733,"6495,6432",SUR,Suriname,"Electricity, gas and water supply"
2007,18.9266849290286,733,"6432,6495",DMA,Dominica,Construction
2007,58.465362035225,733,"6432,6495",BRB,Barbados,"Agriculture, hunting, forestry and fishing"
2007,89.2091602721476,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Taxes on products less subsidies on products
2007,103.895327102804,733,"6432,6495",BLZ,Belize,"Agriculture, hunting and forestry"
2007,129.92147527154,733,"6432,6495",LCA,Saint Lucia,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,6.1000223848849,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting, forestry and fishing"
2007,6797.05808727341,733,"6432,6495",CUB,Cuba,Manufacturing
2007,150.912482144843,733,"6432,6495",KNA,Saint Kitts and Nevis,"Financial intermediation, real estate, renting and business activities"
2007,31.532658793427,733,"6432,6495",DMA,Dominica,Transport and supporting and auxiliary activities
2007,1.4637,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Statistical discrepancy of GDP by economic activity
2007,26.5569337687502,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Manufacturing
2007,635.187220782424,733,"6432,6495",TTO,Trinidad and Tobago,Financial intermediation services indirectly measured (FISIM)
2007,315.732345982648,733,"6432,6495",ATG,Antigua and Barbuda,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,4229.11766504498,733,"6432,6495",DOM,Dominican Republic,Hotels and restaurants
2007,1198.66728166002,733,"6432,6495",JAM,Jamaica,"Transport, storage and communications"
2007,903.949295144411,733,"6432,6495",DOM,Dominican Republic,"Electricity, gas and water supply"
2007,20.5364799295918,733,"6432,6495",DMA,Dominica,Post and telecommunications
2007,20.3551958694173,733,"6432,6495",DMA,Dominica,Financial intermediation services indirectly measured (FISIM)
2007,5843.65460190993,733,"6432,6495",DOM,Dominican Republic,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,107.189429335456,733,"6432,6495",KNA,Saint Kitts and Nevis,Construction
2007,4.95211654720459,733,"6432,6495",DMA,Dominica,Mining and quarrying
2007,98.6298054306715,733,"6432,6495",KNA,Saint Kitts and Nevis,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,104.850563655038,733,"6432,6495",SUR,Suriname,Construction
2007,395.042307692308,733,"6432,6495",BRB,Barbados,"Transport, storage and communications"
2007,16.5671828883834,733,"6432,6495",DMA,Dominica,"Electricity, gas and water supply"
2007,2533.38625046601,733,"6432,6495",DOM,Dominican Republic,"Agriculture, hunting, forestry and fishing"
2007,5.94163349114729,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Financial intermediation services indirectly measured (FISIM)
2007,40.3952197530337,733,"6432,6495",JAM,Jamaica,Fishing
2007,1479.99839891464,733,"6432,6495",GUY,Guyana,Gross domestic product (GDP)
2007,212.352870780414,733,"6432,6495",LCA,Saint Lucia,"Financial intermediation, real estate, renting and business activities"
2007,-102.4195,733,"6432,6495",CUB,Cuba,Statistical discrepancy of GDP by economic activity
2007,84.0027263121259,733,"6432,6495",GRD,Grenada,"Wholesale and retail trade, repair of goods, and hotels and restaurants"
2007,2445.00044725852,733,"6432,6495",CUB,Cuba,"Financial intermediation, real estate, renting and business activities"
2007,1657.43465166545,733,"6432,6495",TTO,Trinidad and Tobago,"Public administration, defence, compulsory social security, education, health and social work, and other community, social and personal service activities"
2007,602.555554824087,733,"6432,6495",BHS,Bahamas,Taxes on products less subsidies on products
2007,98.5138208493824,733,"6432,6495",GRD,Grenada,Taxes on products less subsidies on products
2007,-8.0343,733,"6432,6495",TTO,Trinidad and Tobago,Statistical discrepancy of GDP by economic activity
2007,9.78442696998875,733,"6432,6495",KNA,Saint Kitts and Nevis,Financial intermediation services indirectly measured (FISIM)
2007,3018.02700868082,733,"6432,6495",CUB,Cuba,Construction
2007,521.806411044894,733,"6432,6495",VCT,Saint Vincent and the Grenadines,Total value added
2007,60.095257271305,733,"6432,6495",LCA,Saint Lucia,Post and telecommunications
2007,3.56662510490068,733,"6432,6495",KNA,Saint Kitts and Nevis,"Agriculture, hunting and forestry"
2007,818.20487978684,733,"6432,6495",BHS,Bahamas,"Wholesale and retail trade, and repair of goods"
2007,331.721186778176,733,"6432,6495",CUB,Cuba,Mining and quarrying
