Country Name,CEPALStat ID,ISO,Indicator ID,Indicator Name
Saint Lucia,262,LC,2031,Multilateral environmental agreements
Saint Lucia,262,LC,2035,Country area
Saint Lucia,262,LC,2036,Forest area
Saint Lucia,262,LC,2037,Consumption of all ozone-depleting substances (ODS)
Saint Lucia,262,LC,2038,Fertilizer consumption
Saint Lucia,262,LC,2039,Pesticide consumption
Saint Lucia,262,LC,2054,Area of inland waters
Saint Lucia,262,LC,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Saint Lucia,262,LC,2064,Debt service as a percentage of exports of goods and services
Saint Lucia,262,LC,2165,Inbound tourism consumption as a percentage of GDP
Saint Lucia,262,LC,2166,Outbound tourism consumption as a percentage of GDP
Saint Lucia,262,LC,2167,Tourism balance as a percentage of GDP
Saint Lucia,262,LC,2168,International tourism as a percentage of GDP
Saint Lucia,262,LC,2169,Tourism coverage
Saint Lucia,262,LC,2170,Inbound tourism consumption as a percentage of the exports of goods
Saint Lucia,262,LC,2171,Inbound tourism consumption as a percentage of exports of services
Saint Lucia,262,LC,2172,Inbound tourism consumption as a percentage of exports of goods and services
Saint Lucia,262,LC,2173,Inbound tourism consumption as a percentage of total current account credits
Saint Lucia,262,LC,2174,Outbound tourism consumption as a percentage of the imports of goods
Saint Lucia,262,LC,2175,Outbound tourism consumption as a percentage of the imports of services
Saint Lucia,262,LC,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Saint Lucia,262,LC,2177,Outbound tourism consumption as a percentage of total current account debits
Saint Lucia,262,LC,2178,Inbound tourism consumption as a percentage of remittances
Saint Lucia,262,LC,2179,Nominal exchange rate
Saint Lucia,262,LC,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Saint Lucia,262,LC,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Saint Lucia,262,LC,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Saint Lucia,262,LC,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Saint Lucia,262,LC,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Saint Lucia,262,LC,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Saint Lucia,262,LC,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Saint Lucia,262,LC,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Saint Lucia,262,LC,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Saint Lucia,262,LC,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Saint Lucia,262,LC,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Saint Lucia,262,LC,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Saint Lucia,262,LC,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Saint Lucia,262,LC,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Saint Lucia,262,LC,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Saint Lucia,262,LC,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Saint Lucia,262,LC,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Saint Lucia,262,LC,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Saint Lucia,262,LC,2260,Terrestrial and marine protected areas
Saint Lucia,262,LC,2261,Terrestrial protected areas
Saint Lucia,262,LC,2262,Protected marine areas
Saint Lucia,262,LC,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
Saint Vincent and the Grenadines,260,VC,5,Crude mortality rate
Saint Vincent and the Grenadines,260,VC,36,"Growth rate of the population, national and by urban and rural areas"
Saint Vincent and the Grenadines,260,VC,37,Total fertility rate
Saint Vincent and the Grenadines,260,VC,39,Crude birth rate
Saint Vincent and the Grenadines,260,VC,41,Maternal mortality ratio
Saint Vincent and the Grenadines,260,VC,43,Average number of inhabitants per physician
Saint Vincent and the Grenadines,260,VC,49,Migration rate
Saint Vincent and the Grenadines,260,VC,54,Hospital beds per inhabitant
Saint Vincent and the Grenadines,260,VC,55,Total expenditure on health as a percentage of gross domestic product
Saint Vincent and the Grenadines,260,VC,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Saint Vincent and the Grenadines,260,VC,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Saint Vincent and the Grenadines,260,VC,164,Proportion of population below minimum level of dietary energy consumption
Saint Vincent and the Grenadines,260,VC,167,Proportion of 1-year-old children immunized against measles
Saint Vincent and the Grenadines,260,VC,174,Prevalence rate associated with tuberculosis
Saint Vincent and the Grenadines,260,VC,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Saint Vincent and the Grenadines,260,VC,177,Proportion of births attended by skilled health personnel
Saint Vincent and the Grenadines,260,VC,178,Proportion of seats held by women in national parliament
Saint Vincent and the Grenadines,260,VC,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Saint Vincent and the Grenadines,260,VC,187,Infant mortality rate (IGME)
Saint Vincent and the Grenadines,260,VC,188,Under-five mortality rate (IGME)
Saint Vincent and the Grenadines,260,VC,269,"Population in localities with 20,000 or more, and 100,000 or more inhabitants"
Saint Vincent and the Grenadines,260,VC,295,Population in the main metropolitan area
Saint Vincent and the Grenadines,260,VC,297,Population growth rate in the main metropolitan area
Saint Vincent and the Grenadines,260,VC,357,Death rate associated with tuberculosis
Saint Vincent and the Grenadines,260,VC,364,Total fixed telephone lines subscribers
Saint Vincent and the Grenadines,260,VC,365,Consumer price index
Saint Vincent and the Grenadines,260,VC,391,"Average number of pupils per teacher, by level of education"
Saint Vincent and the Grenadines,260,VC,460,Public expenditure on education
Saint Vincent and the Grenadines,260,VC,467,Physicians
Saint Vincent and the Grenadines,260,VC,468,Hospital beds
Saint Vincent and the Grenadines,260,VC,531,Internet users
Saint Vincent and the Grenadines,260,VC,534,Daily dietary energy consumption in kilocalories per person
Saint Vincent and the Grenadines,260,VC,740,Current account balance as a percentage of GDP
Saint Vincent and the Grenadines,260,VC,746,Total external debt as percentage of GDP
Saint Vincent and the Grenadines,260,VC,856,Nominal lending rate
Saint Vincent and the Grenadines,260,VC,857,Nominal deposit rate
Saint Vincent and the Grenadines,260,VC,861,Total external debt
Saint Vincent and the Grenadines,260,VC,862,"Money (M1), end of period"
Saint Vincent and the Grenadines,260,VC,868,"Liquidity (M2), end of period"
Saint Vincent and the Grenadines,260,VC,869,"Broad liquidity (M3), end of period"
Saint Vincent and the Grenadines,260,VC,870,"Currency, end of period"
Saint Vincent and the Grenadines,260,VC,871,"Demand deposits, end of period"
Saint Vincent and the Grenadines,260,VC,872,"Savings deposits, end of period"
Saint Vincent and the Grenadines,260,VC,873,"Time deposits, end period"
Saint Vincent and the Grenadines,260,VC,874,"Foreign currency deposits, end of period"
Saint Vincent and the Grenadines,260,VC,1010,Prison population rate
Saint Vincent and the Grenadines,260,VC,1043,Total national port moves (TON)
Saint Vincent and the Grenadines,260,VC,1206,Monetary policy rate
Saint Vincent and the Grenadines,260,VC,1343,"Degree of Opennes of the Economy, at current prices"
Saint Vincent and the Grenadines,260,VC,1344,"Externa Debt, at currente prices"
Saint Vincent and the Grenadines,260,VC,1345,Women deaths at the hands of their intimate partner or former partner
Saint Vincent and the Grenadines,260,VC,1347,Executive power: percentage of women in ministerial cabinet positions
Saint Vincent and the Grenadines,260,VC,1381,Fleets of National Flag (thousands of GT)
Saint Vincent and the Grenadines,260,VC,1382,Fleets of National Flag (thousands of DWT)
Saint Vincent and the Grenadines,260,VC,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Saint Vincent and the Grenadines,260,VC,1499,Total Cellular subscribers
Saint Vincent and the Grenadines,260,VC,1615,Implicit GDP deflactor at market prices
Saint Vincent and the Grenadines,260,VC,1629,Net capital inflow and resource transfers
Saint Vincent and the Grenadines,260,VC,1693,Incidence rate associated with Tuberculosis
Saint Vincent and the Grenadines,260,VC,1702,Adolescent birth rate
Saint Vincent and the Grenadines,260,VC,1703,Antenatal care coverage (at least one visit and at least four visits)
Saint Vincent and the Grenadines,260,VC,1704,Judicial power: percentage of women judges in the highest court or supreme court
Saint Vincent and the Grenadines,260,VC,1739,Irrigated area
Saint Vincent and the Grenadines,260,VC,1740,Area harvested
Saint Vincent and the Grenadines,260,VC,1757,Length of the road network
Saint Vincent and the Grenadines,260,VC,1819,Value of exports of goods and services
Saint Vincent and the Grenadines,260,VC,1820,Value of imports of goods and service
Saint Vincent and the Grenadines,260,VC,1821,Balance on services
Saint Vincent and the Grenadines,260,VC,1822,Ratio of net income to exports of goods and services
Saint Vincent and the Grenadines,260,VC,1823,Net resource transfers
Saint Vincent and the Grenadines,260,VC,1837,Occurrence and impacts of natural disasters
Saint Vincent and the Grenadines,260,VC,1869,Agricultural area
Saint Vincent and the Grenadines,260,VC,2012,Proportion of terrestrial and marine protected areas
Saint Vincent and the Grenadines,260,VC,2013,Proportion of terrestrial protected areas
Saint Vincent and the Grenadines,260,VC,2014,Proportion of marine protected areas
Saint Vincent and the Grenadines,260,VC,2018,Total marine territorial area
Saint Vincent and the Grenadines,260,VC,2019,Fish capture production
Saint Vincent and the Grenadines,260,VC,2021,Proportion of land area covered by forest
Saint Vincent and the Grenadines,260,VC,2022,Fertilizer use intensity
Saint Vincent and the Grenadines,260,VC,2027,"Carbon dioxide (CO2) emissions (Total, per capita and per gross domestic product)"
Saint Vincent and the Grenadines,260,VC,2028,Motor-vehicle fleet per capita
Saint Vincent and the Grenadines,260,VC,2031,Multilateral environmental agreements
Saint Vincent and the Grenadines,260,VC,2035,Country area
Saint Vincent and the Grenadines,260,VC,2036,Forest area
Saint Vincent and the Grenadines,260,VC,2037,Consumption of all ozone-depleting substances (ODS)
Saint Vincent and the Grenadines,260,VC,2038,Fertilizer consumption
Saint Vincent and the Grenadines,260,VC,2047,Motor vehicle-fleet
Saint Vincent and the Grenadines,260,VC,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Saint Vincent and the Grenadines,260,VC,2064,Debt service as a percentage of exports of goods and services
Saint Vincent and the Grenadines,260,VC,2165,Inbound tourism consumption as a percentage of GDP
Saint Vincent and the Grenadines,260,VC,2166,Outbound tourism consumption as a percentage of GDP
Saint Vincent and the Grenadines,260,VC,2167,Tourism balance as a percentage of GDP
Saint Vincent and the Grenadines,260,VC,2168,International tourism as a percentage of GDP
Saint Vincent and the Grenadines,260,VC,2169,Tourism coverage
Saint Vincent and the Grenadines,260,VC,2170,Inbound tourism consumption as a percentage of the exports of goods
Saint Vincent and the Grenadines,260,VC,2171,Inbound tourism consumption as a percentage of exports of services
Saint Vincent and the Grenadines,260,VC,2172,Inbound tourism consumption as a percentage of exports of goods and services
Saint Vincent and the Grenadines,260,VC,2173,Inbound tourism consumption as a percentage of total current account credits
Saint Vincent and the Grenadines,260,VC,2174,Outbound tourism consumption as a percentage of the imports of goods
Saint Vincent and the Grenadines,260,VC,2175,Outbound tourism consumption as a percentage of the imports of services
Saint Vincent and the Grenadines,260,VC,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Saint Vincent and the Grenadines,260,VC,2177,Outbound tourism consumption as a percentage of total current account debits
Saint Vincent and the Grenadines,260,VC,2178,Inbound tourism consumption as a percentage of remittances
Saint Vincent and the Grenadines,260,VC,2179,Nominal exchange rate
Saint Vincent and the Grenadines,260,VC,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Saint Vincent and the Grenadines,260,VC,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Saint Vincent and the Grenadines,260,VC,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Saint Vincent and the Grenadines,260,VC,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Saint Vincent and the Grenadines,260,VC,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Saint Vincent and the Grenadines,260,VC,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Saint Vincent and the Grenadines,260,VC,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Saint Vincent and the Grenadines,260,VC,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Saint Vincent and the Grenadines,260,VC,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Saint Vincent and the Grenadines,260,VC,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Saint Vincent and the Grenadines,260,VC,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Saint Vincent and the Grenadines,260,VC,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Saint Vincent and the Grenadines,260,VC,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Saint Vincent and the Grenadines,260,VC,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Saint Vincent and the Grenadines,260,VC,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Saint Vincent and the Grenadines,260,VC,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Saint Vincent and the Grenadines,260,VC,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Saint Vincent and the Grenadines,260,VC,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Saint Vincent and the Grenadines,260,VC,2260,Terrestrial and marine protected areas
Saint Vincent and the Grenadines,260,VC,2261,Terrestrial protected areas
Saint Vincent and the Grenadines,260,VC,2262,Protected marine areas
Saint Vincent and the Grenadines,260,VC,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
Suriname,263,SR,5,Crude mortality rate
Suriname,263,SR,36,"Growth rate of the population, national and by urban and rural areas"
Suriname,263,SR,37,Total fertility rate
Suriname,263,SR,39,Crude birth rate
Suriname,263,SR,41,Maternal mortality ratio
Suriname,263,SR,43,Average number of inhabitants per physician
Suriname,263,SR,49,Migration rate
Suriname,263,SR,54,Hospital beds per inhabitant
Suriname,263,SR,55,Total expenditure on health as a percentage of gross domestic product
Suriname,263,SR,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Suriname,263,SR,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Suriname,263,SR,127,Unemployment rate (ECLAC)
Suriname,263,SR,160,"Population living on less than 1 and 2 dollars per day, PPP values (World Bank)"
Suriname,263,SR,161,Poverty gap ratio (World Bank)
Suriname,263,SR,162,"Distribution of national income or consumption, by quintiles and deciles (World Bank)"
Suriname,263,SR,164,Proportion of population below minimum level of dietary energy consumption
Suriname,263,SR,167,Proportion of 1-year-old children immunized against measles
Suriname,263,SR,174,Prevalence rate associated with tuberculosis
Suriname,263,SR,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Suriname,263,SR,177,Proportion of births attended by skilled health personnel
Suriname,263,SR,178,Proportion of seats held by women in national parliament
Suriname,263,SR,179,Share of women in wage employment in the non-agricultural sector
Suriname,263,SR,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Suriname,263,SR,187,Infant mortality rate (IGME)
Suriname,263,SR,188,Under-five mortality rate (IGME)
Suriname,263,SR,224,Urban population living in slums
Suriname,263,SR,295,Population in the main metropolitan area
Suriname,263,SR,297,Population growth rate in the main metropolitan area
Suriname,263,SR,307,"Contraceptive prevalence rate among married women aged 15-49, any method"
Suriname,263,SR,357,Death rate associated with tuberculosis
Suriname,263,SR,364,Total fixed telephone lines subscribers
Suriname,263,SR,365,Consumer price index
Suriname,263,SR,391,"Average number of pupils per teacher, by level of education"
Suriname,263,SR,467,Physicians
Suriname,263,SR,468,Hospital beds
Suriname,263,SR,531,Internet users
Suriname,263,SR,534,Daily dietary energy consumption in kilocalories per person
Suriname,263,SR,740,Current account balance as a percentage of GDP
Suriname,263,SR,746,Total external debt as percentage of GDP
Suriname,263,SR,856,Nominal lending rate
Suriname,263,SR,857,Nominal deposit rate
Suriname,263,SR,861,Total external debt
Suriname,263,SR,862,"Money (M1), end of period"
Suriname,263,SR,868,"Liquidity (M2), end of period"
Suriname,263,SR,869,"Broad liquidity (M3), end of period"
Suriname,263,SR,870,"Currency, end of period"
Suriname,263,SR,871,"Demand deposits, end of period"
Suriname,263,SR,872,"Savings deposits, end of period"
Suriname,263,SR,873,"Time deposits, end period"
Suriname,263,SR,874,"Foreign currency deposits, end of period"
Suriname,263,SR,1010,Prison population rate
Suriname,263,SR,1343,"Degree of Opennes of the Economy, at current prices"
Suriname,263,SR,1344,"Externa Debt, at currente prices"
Suriname,263,SR,1345,Women deaths at the hands of their intimate partner or former partner
Suriname,263,SR,1347,Executive power: percentage of women in ministerial cabinet positions
Suriname,263,SR,1379,HIV prevalence among population aged 15-49 years
Suriname,263,SR,1381,Fleets of National Flag (thousands of GT)
Suriname,263,SR,1382,Fleets of National Flag (thousands of DWT)
Suriname,263,SR,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Suriname,263,SR,1499,Total Cellular subscribers
Suriname,263,SR,1612,"Annual consumer prices index, annual average"
Suriname,263,SR,1613,"Variations in the consumer prices index, annual average"
Suriname,263,SR,1615,Implicit GDP deflactor at market prices
Suriname,263,SR,1617,Local power: percentage of elected mayors who are female
Suriname,263,SR,1629,Net capital inflow and resource transfers
Suriname,263,SR,1690,Proportion of population with advanced HIV infection with access to antirretroviral drugs
Suriname,263,SR,1693,Incidence rate associated with Tuberculosis
Suriname,263,SR,1702,Adolescent birth rate
Suriname,263,SR,1703,Antenatal care coverage (at least one visit and at least four visits)
Suriname,263,SR,1704,Judicial power: percentage of women judges in the highest court or supreme court
Suriname,263,SR,1707,Grwth rate of GDP per person
Suriname,263,SR,1708,Local power: percentage of elected city council members who are female
Suriname,263,SR,1712,Proportion of employed people living below $1 (PPP) per day
Suriname,263,SR,1739,Irrigated area
Suriname,263,SR,1740,Area harvested
Suriname,263,SR,1754,Consumption of electric power
Suriname,263,SR,1755,Installed capacity for producing electricity
Suriname,263,SR,1757,Length of the road network
Suriname,263,SR,1759,Air traffic
Suriname,263,SR,1763,ISO 14001-certified enterprises
Suriname,263,SR,1819,Value of exports of goods and services
Suriname,263,SR,1820,Value of imports of goods and service
Suriname,263,SR,1821,Balance on services
Suriname,263,SR,1822,Ratio of net income to exports of goods and services
Suriname,263,SR,1823,Net resource transfers
Suriname,263,SR,1837,Occurrence and impacts of natural disasters
Suriname,263,SR,1869,Agricultural area
Suriname,263,SR,1875,Percentage of households with a computer
Suriname,263,SR,1877,Percentage of households with Internet access at home
Suriname,263,SR,2012,Proportion of terrestrial and marine protected areas
Suriname,263,SR,2013,Proportion of terrestrial protected areas
Suriname,263,SR,2014,Proportion of marine protected areas
Suriname,263,SR,2016,Surface area of Ramsar designated wetlands
Suriname,263,SR,2017,Proportion of total water resources used
Suriname,263,SR,2018,Total marine territorial area
Suriname,263,SR,2019,Fish capture production
Suriname,263,SR,2020,Aquaculture production
Suriname,263,SR,2021,Proportion of land area covered by forest
Suriname,263,SR,2022,Fertilizer use intensity
Suriname,263,SR,2023,Energy intensity of gross domestic product
Suriname,263,SR,2024,Proportion of renewable energy supply
Suriname,263,SR,2025,Proportion of non-renewable energy supply
Suriname,263,SR,2027,"Carbon dioxide (CO2) emissions (Total, per capita and per gross domestic product)"
Suriname,263,SR,2028,Motor-vehicle fleet per capita
Suriname,263,SR,2029,ISO 14001-certified enterprises per billion dollars of GDP
Suriname,263,SR,2030,ISO 14001-certified enterprises by economic activities
Suriname,263,SR,2031,Multilateral environmental agreements
Suriname,263,SR,2035,Country area
Suriname,263,SR,2036,Forest area
Suriname,263,SR,2037,Consumption of all ozone-depleting substances (ODS)
Suriname,263,SR,2038,Fertilizer consumption
Suriname,263,SR,2039,Pesticide consumption
Suriname,263,SR,2040,Energy production
Suriname,263,SR,2041,Energy consumption
Suriname,263,SR,2042,Energy supply
Suriname,263,SR,2047,Motor vehicle-fleet
Suriname,263,SR,2054,Area of inland waters
Suriname,263,SR,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Suriname,263,SR,2165,Inbound tourism consumption as a percentage of GDP
Suriname,263,SR,2166,Outbound tourism consumption as a percentage of GDP
Suriname,263,SR,2167,Tourism balance as a percentage of GDP
Suriname,263,SR,2168,International tourism as a percentage of GDP
Suriname,263,SR,2169,Tourism coverage
Suriname,263,SR,2170,Inbound tourism consumption as a percentage of the exports of goods
Suriname,263,SR,2171,Inbound tourism consumption as a percentage of exports of services
Suriname,263,SR,2172,Inbound tourism consumption as a percentage of exports of goods and services
Suriname,263,SR,2173,Inbound tourism consumption as a percentage of total current account credits
Suriname,263,SR,2174,Outbound tourism consumption as a percentage of the imports of goods
Suriname,263,SR,2175,Outbound tourism consumption as a percentage of the imports of services
Suriname,263,SR,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Suriname,263,SR,2177,Outbound tourism consumption as a percentage of total current account debits
Suriname,263,SR,2178,Inbound tourism consumption as a percentage of remittances
Suriname,263,SR,2179,Nominal exchange rate
Suriname,263,SR,2185,Proportion of children under 5 sleeping under insecticide-treated bednets
Suriname,263,SR,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Suriname,263,SR,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Suriname,263,SR,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Suriname,263,SR,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Suriname,263,SR,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Suriname,263,SR,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Suriname,263,SR,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Suriname,263,SR,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Suriname,263,SR,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Suriname,263,SR,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Suriname,263,SR,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Suriname,263,SR,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Suriname,263,SR,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Suriname,263,SR,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Suriname,263,SR,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Suriname,263,SR,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Suriname,263,SR,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
Suriname,263,SR,2243,Nivel jerárquico de los Mecanismos para el Adelanto de la Mujer (MAM)
Suriname,263,SR,2260,Terrestrial and marine protected areas
Suriname,263,SR,2261,Terrestrial protected areas
Suriname,263,SR,2262,Protected marine areas
Suriname,263,SR,2265,Indice de percepciones de corrupción nuevo (Translation in progress ...)
The Caribbean,223,,5,Crude mortality rate
The Caribbean,223,,36,"Growth rate of the population, national and by urban and rural areas"
The Caribbean,223,,37,Total fertility rate
The Caribbean,223,,39,Crude birth rate
The Caribbean,223,,49,Migration rate
The Caribbean,223,,164,Proportion of population below minimum level of dietary energy consumption
The Caribbean,223,,307,"Contraceptive prevalence rate among married women aged 15-49, any method"
The Caribbean,223,,357,Death rate associated with tuberculosis
The Caribbean,223,,534,Daily dietary energy consumption in kilocalories per person
The Caribbean,223,,740,Current account balance as a percentage of GDP
The Caribbean,223,,746,Total external debt as percentage of GDP
The Caribbean,223,,861,Total external debt
The Caribbean,223,,1136,Containerized Trade. Exports and Imports
The Caribbean,223,,1343,"Degree of Opennes of the Economy, at current prices"
The Caribbean,223,,1344,"Externa Debt, at currente prices"
The Caribbean,223,,1615,Implicit GDP deflactor at market prices
The Caribbean,223,,1629,Net capital inflow and resource transfers
The Caribbean,223,,1702,Adolescent birth rate
The Caribbean,223,,1819,Value of exports of goods and services
The Caribbean,223,,1820,Value of imports of goods and service
The Caribbean,223,,1821,Balance on services
The Caribbean,223,,1822,Ratio of net income to exports of goods and services
The Caribbean,223,,1823,Net resource transfers
The Caribbean,223,,1837,Occurrence and impacts of natural disasters
The Caribbean,223,,2015,Red list index of species survival
The Caribbean,223,,2183,Unmet need for family planning
The Caribbean,223,,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
The Caribbean,223,,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
The Caribbean,223,,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
The Caribbean,223,,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
The Caribbean,223,,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
The Caribbean,223,,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
The Caribbean,223,,2209,Annual Gross Domestic Product (GDP) by expenditure at constant prices in dollars
The Caribbean,223,,2210,Rate of growth of Annual Gross Domestic Product (GDP) at constant prices
The Caribbean,223,,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
The Caribbean,223,,2212,Share in Annual Gross Domestic Product (GDP) by expenditure at constant prices
The Caribbean,223,,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
The Caribbean,223,,2214,Annual Gross Domestic Product (GDP) per capita by expenditure at constant prices in dollars
The Caribbean,223,,2215,Annual Gross Domestic Product (GDP) by activity at current prices
The Caribbean,223,,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
The Caribbean,223,,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
The Caribbean,223,,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
The Caribbean,223,,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
The Caribbean,223,,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
The Caribbean,223,,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
The Caribbean,223,,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
The Caribbean Community (CARICOM),31810,,740,Current account balance as a percentage of GDP
The Caribbean Community (CARICOM),31810,,746,Total external debt as percentage of GDP
The Caribbean Community (CARICOM),31810,,861,Total external debt
The Caribbean Community (CARICOM),31810,,882,External trade Deflator
The Caribbean Community (CARICOM),31810,,883,Índices of the terms of trade and purchasing power of exports
The Caribbean Community (CARICOM),31810,,884,External trade volume indexes
The Caribbean Community (CARICOM),31810,,1629,Net capital inflow and resource transfers
The Caribbean Community (CARICOM),31810,,1819,Value of exports of goods and services
The Caribbean Community (CARICOM),31810,,1820,Value of imports of goods and service
The Caribbean Community (CARICOM),31810,,1821,Balance on services
The Caribbean Community (CARICOM),31810,,1822,Ratio of net income to exports of goods and services
The Caribbean Community (CARICOM),31810,,1823,Net resource transfers
Trinidad and Tobago,256,TT,5,Crude mortality rate
Trinidad and Tobago,256,TT,36,"Growth rate of the population, national and by urban and rural areas"
Trinidad and Tobago,256,TT,37,Total fertility rate
Trinidad and Tobago,256,TT,39,Crude birth rate
Trinidad and Tobago,256,TT,41,Maternal mortality ratio
Trinidad and Tobago,256,TT,43,Average number of inhabitants per physician
Trinidad and Tobago,256,TT,49,Migration rate
Trinidad and Tobago,256,TT,54,Hospital beds per inhabitant
Trinidad and Tobago,256,TT,55,Total expenditure on health as a percentage of gross domestic product
Trinidad and Tobago,256,TT,97,"Proportion of population using an improved drinking water source, total, urban and rural areas"
Trinidad and Tobago,256,TT,98,"Proportion of population using an improved sanitation facility, total, urban and rural areas"
Trinidad and Tobago,256,TT,127,Unemployment rate (ECLAC)
Trinidad and Tobago,256,TT,133,Per capita social public expenditure by sector
Trinidad and Tobago,256,TT,134,Social public expenditure as percentage of the Gross Domestic Product (GDP) by sector
